sessionid,medium,session_start_time,session_end_time,log_in_status,session_with_order,member_tier,eventaction,pagetype,page_duration,p_personal_care,p_skincare,p_cosmetics,p_health_care,p_body_hair_care,p_sport,p_men,p_other,p_derma,p_watsons_brand,p_bulk_buy,b_personal_care,b_skincare,b_cosmetics,b_health_care,b_body_hair_care,b_sport,b_men,b_other,b_derma,b_watsons_brand,b_bulk_buy
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Product,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Product,120,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Product,12,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,12,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Product,12,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,12,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,12,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,12,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,12,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,12,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,12,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,12,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Product,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Product,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Product,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,10,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,10,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Product,10,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Product,10,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,10,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,10,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
3A3A627CD6E134FF88E26BB4FB0F1EE9.twpfa48n,cpc,5/23/20 11:32 PM,52:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
ADD17324C1F5DD7BAF9B00060C217015.twpfa48n,web_push,5/23/20 11:32 PM,32:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
BAE4A6573E684ACA07741A4A352AA538.twpfa45n,organic,5/23/20 11:32 PM,32:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
DBD1F3E6FF716FD8A7EDDB4403A2446D.twpfa44n,web_push,5/23/20 11:32 PM,32:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
22DAE7EB8FB53DD1D5D4720054738771.twpfa38n,referral,5/23/20 11:33 PM,39:00.0,N,N,anonymous,Pageview,Other,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
22DAE7EB8FB53DD1D5D4720054738771.twpfa38n,referral,5/23/20 11:33 PM,39:00.0,N,N,anonymous,Pageview,Product,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
22DAE7EB8FB53DD1D5D4720054738771.twpfa38n,referral,5/23/20 11:33 PM,39:00.0,N,N,anonymous,Pageview,Homepage,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
22DAE7EB8FB53DD1D5D4720054738771.twpfa38n,referral,5/23/20 11:33 PM,39:00.0,N,N,anonymous,Pageview,Other,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
22DAE7EB8FB53DD1D5D4720054738771.twpfa38n,referral,5/23/20 11:33 PM,39:00.0,N,N,anonymous,Pageview,Product,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
22DAE7EB8FB53DD1D5D4720054738771.twpfa38n,referral,5/23/20 11:33 PM,39:00.0,N,N,anonymous,Pageview,Product,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
22DAE7EB8FB53DD1D5D4720054738771.twpfa38n,referral,5/23/20 11:33 PM,39:00.0,N,N,anonymous,Pageview,Other,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
22DAE7EB8FB53DD1D5D4720054738771.twpfa38n,referral,5/23/20 11:33 PM,39:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
22DAE7EB8FB53DD1D5D4720054738771.twpfa38n,referral,5/23/20 11:33 PM,39:00.0,N,N,anonymous,Pageview,Product,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
22DAE7EB8FB53DD1D5D4720054738771.twpfa38n,referral,5/23/20 11:33 PM,39:00.0,N,N,anonymous,Pageview,Checkout,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
22DAE7EB8FB53DD1D5D4720054738771.twpfa38n,referral,5/23/20 11:33 PM,39:00.0,N,N,anonymous,Pageview,Product,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
22DAE7EB8FB53DD1D5D4720054738771.twpfa38n,referral,5/23/20 11:33 PM,39:00.0,N,N,anonymous,Pageview,Checkout,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
22DAE7EB8FB53DD1D5D4720054738771.twpfa38n,referral,5/23/20 11:33 PM,39:00.0,N,N,anonymous,Pageview,Checkout,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
22DAE7EB8FB53DD1D5D4720054738771.twpfa38n,referral,5/23/20 11:33 PM,39:00.0,N,N,anonymous,Pageview,Product,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
22DAE7EB8FB53DD1D5D4720054738771.twpfa38n,referral,5/23/20 11:33 PM,39:00.0,N,N,anonymous,Pageview,Product,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
22DAE7EB8FB53DD1D5D4720054738771.twpfa38n,referral,5/23/20 11:33 PM,39:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
22DAE7EB8FB53DD1D5D4720054738771.twpfa38n,referral,5/23/20 11:33 PM,39:00.0,N,N,anonymous,Pageview,Product,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
22DAE7EB8FB53DD1D5D4720054738771.twpfa38n,referral,5/23/20 11:33 PM,39:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
22DAE7EB8FB53DD1D5D4720054738771.twpfa38n,referral,5/23/20 11:33 PM,39:00.0,N,N,anonymous,Pageview,Product,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
31B78CD37AF10653D30C8BD6FB8E63EC.twpfa113n,referral,5/23/20 11:33 PM,36:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
31B78CD37AF10653D30C8BD6FB8E63EC.twpfa113n,referral,5/23/20 11:33 PM,36:00.0,N,N,anonymous,Pageview,Product,120,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
31B78CD37AF10653D30C8BD6FB8E63EC.twpfa113n,referral,5/23/20 11:33 PM,36:00.0,N,N,anonymous,Pageview,Other,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
FD601889958A5165CAFC8E22FD0EF708.twpfa37n,web_push,5/23/20 11:33 PM,33:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
51AB3F1281F9C5218124D8F947E1E4ED.twpfa32n,cpc,5/23/20 11:34 PM,40:00.0,N,N,anonymous,Pageview,Homepage,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
51AB3F1281F9C5218124D8F947E1E4ED.twpfa32n,cpc,5/23/20 11:34 PM,40:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
51AB3F1281F9C5218124D8F947E1E4ED.twpfa32n,cpc,5/23/20 11:34 PM,40:00.0,N,N,anonymous,Pageview,Category,240,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
51AB3F1281F9C5218124D8F947E1E4ED.twpfa32n,cpc,5/23/20 11:34 PM,40:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
51AB3F1281F9C5218124D8F947E1E4ED.twpfa32n,cpc,5/23/20 11:34 PM,40:00.0,N,N,anonymous,Pageview,Product,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
F1A8A8B70F6B7FA5B87AF0DE919945D1.twpfa41n,organic,5/23/20 11:34 PM,40:00.0,Y,Y,Elite,Pageview,Homepage,30,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N
F1A8A8B70F6B7FA5B87AF0DE919945D1.twpfa41n,organic,5/23/20 11:34 PM,40:00.0,Y,Y,Elite,Pageview,Category,30,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N
F1A8A8B70F6B7FA5B87AF0DE919945D1.twpfa41n,organic,5/23/20 11:34 PM,40:00.0,Y,Y,Elite,Pageview,Category,12,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N
F1A8A8B70F6B7FA5B87AF0DE919945D1.twpfa41n,organic,5/23/20 11:34 PM,40:00.0,Y,Y,Elite,Pageview,Product,12,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N
F1A8A8B70F6B7FA5B87AF0DE919945D1.twpfa41n,organic,5/23/20 11:34 PM,40:00.0,Y,Y,Elite,Pageview,Category,12,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N
F1A8A8B70F6B7FA5B87AF0DE919945D1.twpfa41n,organic,5/23/20 11:34 PM,40:00.0,Y,Y,Elite,Pageview,Category,12,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N
F1A8A8B70F6B7FA5B87AF0DE919945D1.twpfa41n,organic,5/23/20 11:34 PM,40:00.0,Y,Y,Elite,Pageview,Product,12,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N
F1A8A8B70F6B7FA5B87AF0DE919945D1.twpfa41n,organic,5/23/20 11:34 PM,40:00.0,Y,Y,Elite,Pageview,Other,30,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N
F1A8A8B70F6B7FA5B87AF0DE919945D1.twpfa41n,organic,5/23/20 11:34 PM,40:00.0,Y,Y,Elite,Pageview,Checkout,30,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N
F1A8A8B70F6B7FA5B87AF0DE919945D1.twpfa41n,organic,5/23/20 11:34 PM,40:00.0,Y,Y,Elite,Pageview,Other,20,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N
F1A8A8B70F6B7FA5B87AF0DE919945D1.twpfa41n,organic,5/23/20 11:34 PM,40:00.0,Y,Y,Elite,Pageview,Checkout,20,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N
F1A8A8B70F6B7FA5B87AF0DE919945D1.twpfa41n,organic,5/23/20 11:34 PM,40:00.0,Y,Y,Elite,Pageview,Checkout,20,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N
F1A8A8B70F6B7FA5B87AF0DE919945D1.twpfa41n,organic,5/23/20 11:34 PM,40:00.0,Y,Y,Elite,Pageview,Checkout,20,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N
F1A8A8B70F6B7FA5B87AF0DE919945D1.twpfa41n,organic,5/23/20 11:34 PM,40:00.0,Y,Y,Elite,OrderPlacedEvent,NULL,20,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N
F1A8A8B70F6B7FA5B87AF0DE919945D1.twpfa41n,organic,5/23/20 11:34 PM,40:00.0,Y,Y,Elite,Pageview,MyAccount,20,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N
F1A8A8B70F6B7FA5B87AF0DE919945D1.twpfa41n,organic,5/23/20 11:34 PM,40:00.0,Y,Y,Elite,Pageview,MyAccount,20,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N
F1A8A8B70F6B7FA5B87AF0DE919945D1.twpfa41n,organic,5/23/20 11:34 PM,40:00.0,Y,Y,Elite,Pageview,MyAccount,20,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N
F1A8A8B70F6B7FA5B87AF0DE919945D1.twpfa41n,organic,5/23/20 11:34 PM,40:00.0,Y,Y,Elite,Pageview,MyAccount,20,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N
FE37C89BC537E90AC9D91A6E7A2F8C71.twpfa111n,organic,5/23/20 11:34 PM,37:00.0,N,N,anonymous,Pageview,Category,120,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
FE37C89BC537E90AC9D91A6E7A2F8C71.twpfa111n,organic,5/23/20 11:34 PM,37:00.0,N,N,anonymous,Pageview,Product,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
FE37C89BC537E90AC9D91A6E7A2F8C71.twpfa111n,organic,5/23/20 11:34 PM,37:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Other,180,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Other,20,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Checkout,20,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Homepage,20,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Homepage,20,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Other,20,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Other,20,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Checkout,60,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Other,20,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Other,20,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Product,20,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Product,20,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Other,20,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Checkout,20,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Checkout,30,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Checkout,30,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Other,20,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Product,20,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
