sessionid,medium,session_start_time,userid,log_in_status,session_with_order,member_tier,eventaction,tstamp,pagetype,page_order,page_order_desc,page_view_in_minutes,page_duration,p_personal_care,p_skincare,p_cosmetics,p_health_care,p_body_hair_care,p_sport,p_men,p_other,p_derma,p_watsons_brand,p_bulk_buy,b_personal_care,b_skincare,b_cosmetics,b_health_care,b_body_hair_care,b_sport,b_men,b_other,b_derma,b_watsons_brand,b_bulk_buy
80894FD7ABEB51C3199013EDA2B719F1.twpfa31n,cpc,5/23/2020 12:53,54d8b05f-3e47-4ab3-a634-720e97b03361,Y,N,Member,Pageview,37:00.0,Category,22,4,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N
80894FD7ABEB51C3199013EDA2B719F1.twpfa31n,cpc,5/23/2020 12:53,54d8b05f-3e47-4ab3-a634-720e97b03361,Y,N,Member,Pageview,37:00.0,Category,24,3,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N
80894FD7ABEB51C3199013EDA2B719F1.twpfa31n,cpc,5/23/2020 12:53,54d8b05f-3e47-4ab3-a634-720e97b03361,Y,N,Member,Pageview,38:00.0,Product,25,2,1,600,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N
80894FD7ABEB51C3199013EDA2B719F1.twpfa31n,cpc,5/23/2020 12:53,54d8b05f-3e47-4ab3-a634-720e97b03361,Y,N,Member,Pageview,48:00.0,Other,26,1,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,53:00.0,Homepage,1,56,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,53:00.0,Category,2,55,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,55:00.0,Product,3,54,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,56:00.0,Category,4,53,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,57:00.0,Category,5,52,1,120,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,59:00.0,Product,6,51,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,00:00.0,Other,7,49,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,00:00.0,Category,8,50,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,01:00.0,Category,9,48,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,01:00.0,Category,10,47,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,01:00.0,Category,11,46,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,02:00.0,Category,12,45,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,02:00.0,Category,13,44,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,03:00.0,Category,14,43,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,04:00.0,Category,15,40,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,04:00.0,Category,16,42,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,04:00.0,Product,17,41,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,05:00.0,Category,18,39,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,06:00.0,Category,19,38,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,07:00.0,Category,20,36,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,07:00.0,Category,21,37,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,08:00.0,Category,22,35,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,09:00.0,Category,24,34,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,09:00.0,Category,23,33,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,11:00.0,Category,25,32,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,12:00.0,Category,26,30,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,12:00.0,Product,27,31,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,13:00.0,Category,28,29,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,14:00.0,Category,29,28,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,14:00.0,Category,30,27,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,15:00.0,Category,31,26,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,16:00.0,Category,32,25,1,180,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,19:00.0,Category,33,24,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,19:00.0,Category,34,23,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,20:00.0,Category,35,22,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,21:00.0,Category,36,21,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,21:00.0,Category,37,20,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,21:00.0,Category,38,19,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,22:00.0,Category,39,18,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,22:00.0,Category,40,16,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,22:00.0,Category,41,17,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,23:00.0,Category,43,14,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,23:00.0,Category,42,15,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,24:00.0,Category,44,13,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,25:00.0,Product,45,12,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,25:00.0,Category,46,11,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,28:00.0,Category,47,10,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,29:00.0,Category,48,8,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,29:00.0,Other,49,9,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,30:00.0,Category,50,7,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,30:00.0,Category,51,6,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,31:00.0,Category,52,5,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,31:00.0,Category,53,4,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,32:00.0,Category,54,3,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,32:00.0,Category,55,2,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
A297570C4CAE8F74180642C5A5F342A4.twpfa40n,cpc,5/23/2020 12:53,03f62bd6-9bbd-47c4-97c2-6fc0cc654544,N,N,anonymous,Pageview,33:00.0,Category,56,1,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,53:00.0,Homepage,1,43,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,54:00.0,Product,2,42,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,55:00.0,Product,3,40,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,55:00.0,Product,4,41,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,56:00.0,Other,5,38,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,56:00.0,Other,6,39,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,57:00.0,Other,7,37,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,58:00.0,Homepage,8,35,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,58:00.0,MyAccount,9,36,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,59:00.0,MyAccount,10,33,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,59:00.0,MyAccount,11,34,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,00:00.0,Checkout,12,32,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,01:00.0,Checkout,13,31,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,01:00.0,Checkout,14,30,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,16:00.0,Homepage,15,29,1,180,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,19:00.0,Category,16,28,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,19:00.0,Other,17,27,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,20:00.0,Other,18,26,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,21:00.0,Product,19,25,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,22:00.0,Other,20,24,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,23:00.0,Product,21,23,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,24:00.0,Other,22,22,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,25:00.0,Other,23,21,1,180,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,28:00.0,Product,24,20,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,29:00.0,Other,25,18,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,29:00.0,Other,26,19,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,30:00.0,Other,27,17,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,31:00.0,Other,28,15,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,31:00.0,Other,29,16,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,32:00.0,Category,30,14,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
E9F8E4F89FE11F0282886C685D110DD1.twpfa31n,cpc,5/23/2020 12:53,72595b1b-8c2f-4198-a49d-d909e71e0087,N,N,anonymous,Pageview,33:00.0,Other,31,13,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
