sessionid,medium,session_start_time,session_end_time,userid,log_in_status,session_with_order,member_tier,eventaction,pagetype,page_duration,p_personal_care,p_skincare,p_cosmetics,p_health_care,p_body_hair_care,p_sport,p_men,p_other,p_derma,p_watsons_brand,p_bulk_buy,b_personal_care,b_skincare,b_cosmetics,b_health_care,b_body_hair_care,b_sport,b_men,b_other,b_derma,b_watsons_brand,b_bulk_buy
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Other,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Other,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Other,10,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Product,10,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Checkout,10,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Product,10,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Other,10,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Checkout,10,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Product,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Product,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Other,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Other,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Product,7.5,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Category,7.5,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Category,7.5,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Category,7.5,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Product,7.5,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Category,7.5,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Category,7.5,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Category,7.5,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Category,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Category,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Checkout,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Checkout,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Checkout,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Checkout,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,OrderPlacedEvent,NULL,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,OrderPlacedEvent,NULL,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,MyAccount,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,MyAccount,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,MyAccount,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Product,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,Product,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
7F422C8C9F906BDFAEDE5056FD252F97.twpfa119n,organic,2/1/20 11:12 PM,35:00.0,fe68ea57-6c8d-4f9f-92fe-6983a5e4f21e,Y,Y,Elite,Pageview,MyAccount,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
10E4A8FF2CB48AD316276FB7BDEB09F7.twpfa115n,organic,2/1/20 11:12 PM,12:00.0,656dedc4-4ecb-4fe9-8bfa-ef84d84679c4,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
58BDBDF744C3E11DA03301F3E25C642D.twpfa35n,organic,2/1/20 11:12 PM,12:00.0,8a7882e9-622c-4e55-9e46-c5446584c1e6,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5B6EEBA82C5148B83331508C6D47D11D.twpfa43n,organic,2/1/20 11:13 PM,13:00.0,f40b329c-b8ae-42e0-87e7-85237f6e67c1,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
782910040C4D490C811D4F9320C4263C.twpfa43n,organic,2/1/20 11:13 PM,16:00.0,8f9c9c6b-289a-4e01-a84c-29fbb0fe6af9,Y,N,Member,Pageview,Product,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
782910040C4D490C811D4F9320C4263C.twpfa43n,organic,2/1/20 11:13 PM,16:00.0,8f9c9c6b-289a-4e01-a84c-29fbb0fe6af9,Y,N,Member,Pageview,Other,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
782910040C4D490C811D4F9320C4263C.twpfa43n,organic,2/1/20 11:13 PM,16:00.0,8f9c9c6b-289a-4e01-a84c-29fbb0fe6af9,Y,N,Member,Pageview,BlogContent,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
782910040C4D490C811D4F9320C4263C.twpfa43n,organic,2/1/20 11:13 PM,16:00.0,8f9c9c6b-289a-4e01-a84c-29fbb0fe6af9,Y,N,Member,Pageview,Other,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
782910040C4D490C811D4F9320C4263C.twpfa43n,organic,2/1/20 11:13 PM,16:00.0,8f9c9c6b-289a-4e01-a84c-29fbb0fe6af9,Y,N,Member,Pageview,Other,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
782910040C4D490C811D4F9320C4263C.twpfa43n,organic,2/1/20 11:13 PM,16:00.0,8f9c9c6b-289a-4e01-a84c-29fbb0fe6af9,Y,N,Member,Pageview,Product,8.571428571,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
782910040C4D490C811D4F9320C4263C.twpfa43n,organic,2/1/20 11:13 PM,16:00.0,8f9c9c6b-289a-4e01-a84c-29fbb0fe6af9,Y,N,Member,Pageview,Other,8.571428571,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
782910040C4D490C811D4F9320C4263C.twpfa43n,organic,2/1/20 11:13 PM,16:00.0,8f9c9c6b-289a-4e01-a84c-29fbb0fe6af9,Y,N,Member,Pageview,Product,8.571428571,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
782910040C4D490C811D4F9320C4263C.twpfa43n,organic,2/1/20 11:13 PM,16:00.0,8f9c9c6b-289a-4e01-a84c-29fbb0fe6af9,Y,N,Member,Pageview,Product,8.571428571,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
782910040C4D490C811D4F9320C4263C.twpfa43n,organic,2/1/20 11:13 PM,16:00.0,8f9c9c6b-289a-4e01-a84c-29fbb0fe6af9,Y,N,Member,Pageview,Other,8.571428571,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
782910040C4D490C811D4F9320C4263C.twpfa43n,organic,2/1/20 11:13 PM,16:00.0,8f9c9c6b-289a-4e01-a84c-29fbb0fe6af9,Y,N,Member,Pageview,Other,8.571428571,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
782910040C4D490C811D4F9320C4263C.twpfa43n,organic,2/1/20 11:13 PM,16:00.0,8f9c9c6b-289a-4e01-a84c-29fbb0fe6af9,Y,N,Member,Pageview,Other,8.571428571,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
782910040C4D490C811D4F9320C4263C.twpfa43n,organic,2/1/20 11:13 PM,16:00.0,8f9c9c6b-289a-4e01-a84c-29fbb0fe6af9,Y,N,Member,Pageview,Other,8.571428571,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
782910040C4D490C811D4F9320C4263C.twpfa43n,organic,2/1/20 11:13 PM,16:00.0,8f9c9c6b-289a-4e01-a84c-29fbb0fe6af9,Y,N,Member,Pageview,Other,8.571428571,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
782910040C4D490C811D4F9320C4263C.twpfa43n,organic,2/1/20 11:13 PM,16:00.0,8f9c9c6b-289a-4e01-a84c-29fbb0fe6af9,Y,N,Member,Pageview,MyAccount,8.571428571,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
782910040C4D490C811D4F9320C4263C.twpfa43n,organic,2/1/20 11:13 PM,16:00.0,8f9c9c6b-289a-4e01-a84c-29fbb0fe6af9,Y,N,Member,Pageview,Product,8.571428571,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
782910040C4D490C811D4F9320C4263C.twpfa43n,organic,2/1/20 11:13 PM,16:00.0,8f9c9c6b-289a-4e01-a84c-29fbb0fe6af9,Y,N,Member,Pageview,Other,8.571428571,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
782910040C4D490C811D4F9320C4263C.twpfa43n,organic,2/1/20 11:13 PM,16:00.0,8f9c9c6b-289a-4e01-a84c-29fbb0fe6af9,Y,N,Member,Pageview,Product,8.571428571,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
782910040C4D490C811D4F9320C4263C.twpfa43n,organic,2/1/20 11:13 PM,16:00.0,8f9c9c6b-289a-4e01-a84c-29fbb0fe6af9,Y,N,Member,Pageview,Product,8.571428571,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
