sessionid,session_start_time,session_end_time,log_in_status,session_with_order,member_tier,eventaction,tstamp,pagetype,pagepath,page_order,page_order_desc,page_view_in_minutes,page_duration
60402F6A351C991ECC5DB60711666E63.twpfa43n,2/1/2020 0:00,2/1/2020 1:30,Y,N,Member,Pageview,2/1/2020 1:29,Product,www.watsons.com.tw/å·´é»ŽèŠé›…ç´”è‰²è¨‚è£½å”‡è†-æŸ”éœ§æ¬¾-å¥³åŠ›ç‹‚æ½®-218-çœ¼ç¥žä½¿å£ž-3.7g/p/BP_160962,66,7,5,12
60402F6A351C991ECC5DB60711666E63.twpfa43n,2/1/2020 0:00,2/1/2020 1:30,Y,N,Member,Pageview,2/1/2020 1:29,Homepage,www.watsons.com.tw/,64,4,5,12
60402F6A351C991ECC5DB60711666E63.twpfa43n,2/1/2020 0:00,2/1/2020 1:30,Y,N,Member,Pageview,2/1/2020 1:29,Other,www.watsons.com.tw/search2?text=å£ç½©,65,8,5,12
60402F6A351C991ECC5DB60711666E63.twpfa43n,2/1/2020 0:00,2/1/2020 1:30,Y,N,Member,Pageview,2/1/2020 1:29,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-é…·é»‘-ç®±è³¼/p/BP_185922?text=å£ç½©&page=0,67,5,5,12
60402F6A351C991ECC5DB60711666E63.twpfa43n,2/1/2020 0:00,2/1/2020 1:30,Y,N,Member,Pageview,2/1/2020 1:29,Other,www.watsons.com.tw/search2?text=å£ç½©,68,6,5,12
60402F6A351C991ECC5DB60711666E63.twpfa43n,2/1/2020 0:00,2/1/2020 1:30,Y,N,Member,Pageview,2/1/2020 1:30,Other,www.watsons.com.tw/search2?text=å£ç½©,69,3,3,20
60402F6A351C991ECC5DB60711666E63.twpfa43n,2/1/2020 0:00,2/1/2020 1:30,Y,N,Member,Pageview,2/1/2020 1:30,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=å£ç½©&page=0,70,1,3,20
60402F6A351C991ECC5DB60711666E63.twpfa43n,2/1/2020 0:00,2/1/2020 1:30,Y,N,Member,Pageview,2/1/2020 1:30,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ·±ä¸¹å¯§-ç®±è³¼/p/BP_185953?text=å£ç½©&page=0,71,2,3,20
604AB2E141CA53AB5F4126B81BB6C2EA.twpfa34n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:00,Homepage,www.watsons.com.tw/,1,2,1,60
604AB2E141CA53AB5F4126B81BB6C2EA.twpfa34n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/imember-registration,2,1,1,60
605AD017A8A9082578DCC3973DD0B4E5.twpfa126n,2/1/2020 0:00,2/1/2020 0:02,Y,N,eshopper,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ·±ä¸¹å¯§-ç®±è³¼/p/BP_185953?text=å£ç½©&page=0,6,13,6,10
605AD017A8A9082578DCC3973DD0B4E5.twpfa126n,2/1/2020 0:00,2/1/2020 0:02,Y,N,eshopper,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ·±ä¸¹å¯§-ç®±è³¼/p/BP_185953,1,15,6,10
605AD017A8A9082578DCC3973DD0B4E5.twpfa126n,2/1/2020 0:00,2/1/2020 0:02,Y,N,eshopper,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-é…·é»‘-ç®±è³¼/p/BP_185922?text=å£ç½©&page=0,2,16,6,10
605AD017A8A9082578DCC3973DD0B4E5.twpfa126n,2/1/2020 0:00,2/1/2020 0:02,Y,N,eshopper,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/login?explicit=true&prevStep=subscription-185953,3,17,6,10
605AD017A8A9082578DCC3973DD0B4E5.twpfa126n,2/1/2020 0:00,2/1/2020 0:02,Y,N,eshopper,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,4,12,6,10
605AD017A8A9082578DCC3973DD0B4E5.twpfa126n,2/1/2020 0:00,2/1/2020 0:02,Y,N,eshopper,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,5,14,6,10
605AD017A8A9082578DCC3973DD0B4E5.twpfa126n,2/1/2020 0:00,2/1/2020 0:02,Y,N,eshopper,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/search2?text=å£ç½©,7,8,6,10
605AD017A8A9082578DCC3973DD0B4E5.twpfa126n,2/1/2020 0:00,2/1/2020 0:02,Y,N,eshopper,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/search2?text=å£ç½©,9,10,6,10
605AD017A8A9082578DCC3973DD0B4E5.twpfa126n,2/1/2020 0:00,2/1/2020 0:02,Y,N,eshopper,Pageview,2/1/2020 0:01,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=å£ç½©&page=0,8,9,6,10
605AD017A8A9082578DCC3973DD0B4E5.twpfa126n,2/1/2020 0:00,2/1/2020 0:02,Y,N,eshopper,Pageview,2/1/2020 0:01,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ·±ä¸¹å¯§-ç®±è³¼/p/BP_185953?text=å£ç½©&page=0,10,11,6,10
605AD017A8A9082578DCC3973DD0B4E5.twpfa126n,2/1/2020 0:00,2/1/2020 0:02,Y,N,eshopper,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/search2?text=å£ç½©,11,6,6,10
605AD017A8A9082578DCC3973DD0B4E5.twpfa126n,2/1/2020 0:00,2/1/2020 0:02,Y,N,eshopper,Pageview,2/1/2020 0:01,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©5ç‰‡-ä¸¹å¯§ç‰›ä»”/p/BP_185929?text=å£ç½©&page=0,12,7,6,10
605AD017A8A9082578DCC3973DD0B4E5.twpfa126n,2/1/2020 0:00,2/1/2020 0:02,Y,N,eshopper,Pageview,2/1/2020 0:02,Checkout,www.watsons.com.tw/checkoutstepone,15,4,5,12
605AD017A8A9082578DCC3973DD0B4E5.twpfa126n,2/1/2020 0:00,2/1/2020 0:02,Y,N,eshopper,Pageview,2/1/2020 0:02,Checkout,www.watsons.com.tw/checkoutstepone,13,2,5,12
605AD017A8A9082578DCC3973DD0B4E5.twpfa126n,2/1/2020 0:00,2/1/2020 0:02,Y,N,eshopper,Pageview,2/1/2020 0:02,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©5ç‰‡-ç‚«éœ“ç´«/p/BP_185936?text=å£ç½©&page=0,14,3,5,12
605AD017A8A9082578DCC3973DD0B4E5.twpfa126n,2/1/2020 0:00,2/1/2020 0:02,Y,N,eshopper,Pageview,2/1/2020 0:02,Checkout,www.watsons.com.tw/checkoutstepone,16,5,5,12
605AD017A8A9082578DCC3973DD0B4E5.twpfa126n,2/1/2020 0:00,2/1/2020 0:02,Y,N,eshopper,Pageview,2/1/2020 0:02,Other,www.watsons.com.tw/search2?text=å£ç½©,17,1,5,12
6077E3F6045ABF0C8BDBB0712E22E80D.twpfa46n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:00,Homepage,www.watsons.com.tw/,1,3,1,60
6077E3F6045ABF0C8BDBB0712E22E80D.twpfa46n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:01,Category,www.watsons.com.tw/c/1051156,2,2,2,30
6077E3F6045ABF0C8BDBB0712E22E80D.twpfa46n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/promo-health#utm_source=facebook&utm_medium=social&utm_content=20200130_3,3,1,2,30
622278AFDC8262CF7BAD85CE285F594F.twpfa111n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=INTEGRATE+çœ¼+çœ‰,1,1,1,60
626AD97739D17F77ED1865E0B066477C.twpfa37n,2/1/2020 0:00,2/1/2020 0:13,Y,N,Member,Pageview,2/1/2020 0:00,MyAccount,www.watsons.com.tw/my-account/eWalletTransactionHistory,1,6,1,660
626AD97739D17F77ED1865E0B066477C.twpfa37n,2/1/2020 0:00,2/1/2020 0:13,Y,N,Member,Pageview,2/1/2020 0:11,MyAccount,www.watsons.com.tw/my-account/orders,2,5,2,30
626AD97739D17F77ED1865E0B066477C.twpfa37n,2/1/2020 0:00,2/1/2020 0:13,Y,N,Member,Pageview,2/1/2020 0:11,Other,www.watsons.com.tw/myaccount-faq,3,4,2,30
626AD97739D17F77ED1865E0B066477C.twpfa37n,2/1/2020 0:00,2/1/2020 0:13,Y,N,Member,Pageview,2/1/2020 0:12,MyAccount,www.watsons.com.tw/my-account/orders,4,3,1,60
626AD97739D17F77ED1865E0B066477C.twpfa37n,2/1/2020 0:00,2/1/2020 0:13,Y,N,Member,Pageview,2/1/2020 0:13,MyAccount,www.watsons.com.tw/my-account/order/49091618,5,2,2,30
626AD97739D17F77ED1865E0B066477C.twpfa37n,2/1/2020 0:00,2/1/2020 0:13,Y,N,Member,Pageview,2/1/2020 0:13,MyAccount,www.watsons.com.tw/my-account/orders?text=,6,1,2,30
639E1ECA3D7868B2D7864B43158081EC.twpfa112n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,1,7,4,15
639E1ECA3D7868B2D7864B43158081EC.twpfa112n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,2,8,4,15
639E1ECA3D7868B2D7864B43158081EC.twpfa112n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:00,Checkout,www.watsons.com.tw/checkoutstepone,3,5,4,15
639E1ECA3D7868B2D7864B43158081EC.twpfa112n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,4,6,4,15
639E1ECA3D7868B2D7864B43158081EC.twpfa112n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:02,Checkout,www.watsons.com.tw/checkoutstepone,5,4,1,60
639E1ECA3D7868B2D7864B43158081EC.twpfa112n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:03,Checkout,www.watsons.com.tw/checkoutstepone,6,2,3,20
639E1ECA3D7868B2D7864B43158081EC.twpfa112n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:03,Checkout,www.watsons.com.tw/checkoutstepone,7,3,3,20
639E1ECA3D7868B2D7864B43158081EC.twpfa112n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:03,Checkout,www.watsons.com.tw/checkoutstepone,8,1,3,20
6450C9377CDD7FE199CB30BB37B96205.twpfa123n,2/1/2020 0:00,2/1/2020 0:10,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/store/åŒ—æŠ•,1,10,2,30
6450C9377CDD7FE199CB30BB37B96205.twpfa123n,2/1/2020 0:00,2/1/2020 0:10,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/store/å…‰æ˜Ž,2,9,2,30
6450C9377CDD7FE199CB30BB37B96205.twpfa123n,2/1/2020 0:00,2/1/2020 0:10,N,N,anonymous,Pageview,2/1/2020 0:01,Homepage,www.watsons.com.tw/,4,8,4,15
6450C9377CDD7FE199CB30BB37B96205.twpfa123n,2/1/2020 0:00,2/1/2020 0:10,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/store/ç¸£æ”¿,3,7,4,15
6450C9377CDD7FE199CB30BB37B96205.twpfa123n,2/1/2020 0:00,2/1/2020 0:10,N,N,anonymous,Pageview,2/1/2020 0:01,Homepage,www.watsons.com.tw/,5,6,4,15
6450C9377CDD7FE199CB30BB37B96205.twpfa123n,2/1/2020 0:00,2/1/2020 0:10,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/store-finder,6,5,4,15
6450C9377CDD7FE199CB30BB37B96205.twpfa123n,2/1/2020 0:00,2/1/2020 0:10,N,N,anonymous,Pageview,2/1/2020 0:02,Other,www.watsons.com.tw/store-finder,7,4,1,60
6450C9377CDD7FE199CB30BB37B96205.twpfa123n,2/1/2020 0:00,2/1/2020 0:10,N,N,anonymous,Pageview,2/1/2020 0:03,Homepage,www.watsons.com.tw/,8,3,2,30
6450C9377CDD7FE199CB30BB37B96205.twpfa123n,2/1/2020 0:00,2/1/2020 0:10,N,N,anonymous,Pageview,2/1/2020 0:03,Other,www.watsons.com.tw/store-finder,9,2,2,30
6450C9377CDD7FE199CB30BB37B96205.twpfa123n,2/1/2020 0:00,2/1/2020 0:10,N,N,anonymous,Pageview,2/1/2020 0:10,Product,www.watsons.com.tw/å±ˆè‡£æ°é†«ç™‚é˜²è­·å£ç½©(å…’ç«¥)10å…¥(new)/p/BP_150665,10,1,1,60
64513AF796AFC02F7B20C6FCF1BCEAF5.twpfa35n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/shiseido-smirror,1,1,1,60
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:00,Checkout,www.watsons.com.tw/checkoutstepone,1,27,1,60
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:01,Checkout,www.watsons.com.tw/checkout/single/summary,2,26,2,30
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/login?explicit=true&prevStep=checkout,3,25,2,30
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:02,Checkout,www.watsons.com.tw/checkoutstepone,5,23,2,30
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:02,Checkout,www.watsons.com.tw/checkoutstepone,4,24,2,30
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:03,Checkout,www.watsons.com.tw/checkoutstepone,6,21,2,30
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:03,Checkout,www.watsons.com.tw/checkout/single/summary,7,22,2,30
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:04,Homepage,www.watsons.com.tw/,8,20,2,30
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:04,Category,www.watsons.com.tw/personal-care/lc/1045,9,19,2,30
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:05,Other,www.watsons.com.tw/search2?text=ç‰™è†,10,18,1,240
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:09,Product,www.watsons.com.tw/èˆ’é…¸å®š-æ–°æ¸…æ¶¼è–„è·é…æ–¹ç‰™è†å¤§åŒ…è£160g/p/BP_100824?text=ç‰™è†&page=0,11,17,2,30
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:09,Other,www.watsons.com.tw/search2?text=ç‰™è†,12,16,2,30
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:10,Checkout,www.watsons.com.tw/checkoutstepone,13,15,2,30
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:10,Checkout,www.watsons.com.tw/checkoutstepone,14,14,2,30
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:11,Checkout,www.watsons.com.tw/checkoutstepone,15,13,2,30
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:11,Checkout,www.watsons.com.tw/checkoutstepone,16,12,2,30
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:13,Checkout,www.watsons.com.tw/checkoutstepone,17,11,2,30
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:13,Checkout,www.watsons.com.tw/checkout/single/summary,18,10,2,30
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:19,Checkout,www.watsons.com.tw/checkout/psp/getPaymentInfoPage,19,9,1,240
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:23,Checkout,www.watsons.com.tw/checkout/orderConfirmation/49109222,21,7,2,30
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,OrderPlacedEvent,2/1/2020 0:23,NULL,NULL,20,8,2,30
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:24,MyAccount,www.watsons.com.tw/my-account/eWalletTransactionHistory,23,5,2,30
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:24,MyAccount,www.watsons.com.tw/my-account/notification,22,6,2,30
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:25,MyAccount,www.watsons.com.tw/my-account/eWalletTransactionHistory,24,3,3,20
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:25,MyAccount,www.watsons.com.tw/my-account/orderQuery/48963697,25,2,3,20
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:25,MyAccount,www.watsons.com.tw/my-account/orders,26,4,3,20
645892FCC7762CDAEED15703EBF9E85A.twpfa31n,2/1/2020 0:00,2/1/2020 0:26,N,Y,anonymous,Pageview,2/1/2020 0:26,Homepage,www.watsons.com.tw/,27,1,1,60
6461BD8E21C8646CE1125C124AD128CC.twpfa34n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Category,www.watsons.com.tw/watsons-brand/beauty-accessories/c/10460108,1,1,1,60
6484EB278A341A82F6A2A9C7CE6C1590.twpfa118n,2/1/2020 0:00,2/1/2020 0:00,Y,N,eshopper,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=å£ç½©&page=0,1,1,1,60
659D6F38B6CBF65606271B9E3DE2E0AB.twpfa126n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/promo-health,1,1,1,60
66A6C726AA31A722CED43DAB31AC4306.twpfa49n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:00,Homepage,www.watsons.com.tw/,1,2,2,30
66A6C726AA31A722CED43DAB31AC4306.twpfa49n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/dmIndex,2,3,2,30
66A6C726AA31A722CED43DAB31AC4306.twpfa49n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/store-finder,3,1,1,60
67DE0BEC22C33E146E64C21D6F0AA680.twpfa114n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/é‡‘èªŒç…¥é«®ç²¾æ²¹(é‡‘)100ml-ä¸­æ€§è‡³ä¹¾æ€§é«®è³ªé©ç”¨/p/BP_102022?text=å·´é»ŽèŠé›… é‡‘ç·»è­·é«®ç²¾æ²¹&page=0,1,1,1,60
67FC7715F8A3AAEB02FAFA29391325CE.twpfa46n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Category,www.watsons.com.tw/c/bestSeller,1,1,1,60
6866BB395CD6136DE7B8C59A831ADF47.twpfa31n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=ç²‰åº•æ¶²,1,1,1,60
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:00,Homepage,www.watsons.com.tw/,1,24,3,20
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:00,Homepage,www.watsons.com.tw/?ecid=4e8c68fbbfb00bf4c9c8037594aedc69678fbc1b2c8d5864817412b3445d4b83,2,25,3,20
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:00,Checkout,www.watsons.com.tw/checkoutstepone,3,23,3,20
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:01,Checkout,www.watsons.com.tw/checkoutstepone,6,22,3,20
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:01,Checkout,www.watsons.com.tw/checkout/single/summary,4,20,3,20
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:01,Checkout,www.watsons.com.tw/checkoutstepone,5,21,3,20
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:04,Other,www.watsons.com.tw/promo-LINE10?ecid=47036572ce2c78a97524431918d41fc37a1814b3633e2cc41660fbff31fba54e,7,19,1,60
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:05,Checkout,www.watsons.com.tw/checkout/single/summary,8,18,3,20
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:05,Checkout,www.watsons.com.tw/checkoutstepone,9,16,3,20
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:05,Checkout,www.watsons.com.tw/checkoutstepone,10,17,3,20
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:07,Checkout,www.watsons.com.tw/checkoutstepone,11,14,4,15
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:07,Other,www.watsons.com.tw/promo-LINE10?ecid=47036572ce2c78a97524431918d41fc37a1814b3633e2cc41660fbff31fba54e,12,15,4,15
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:07,Checkout,www.watsons.com.tw/checkoutstepone,13,12,4,15
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:07,Checkout,www.watsons.com.tw/checkoutstepone,14,13,4,15
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:08,Checkout,www.watsons.com.tw/checkoutstepone,15,11,3,20
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:08,Other,www.watsons.com.tw/promo-LINE10?ecid=62a3f448e5854cf8c9f6f95b8e706fb9f0011ded3332bc77bd5151360b43d036,16,9,3,20
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:08,Checkout,www.watsons.com.tw/checkout/single/summary,17,10,3,20
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:09,Checkout,www.watsons.com.tw/checkoutstepone,18,8,1,60
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:10,Checkout,www.watsons.com.tw/checkout/single/summary,19,7,1,60
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:11,Homepage,www.watsons.com.tw/,20,6,2,30
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:11,Checkout,www.watsons.com.tw/checkoutstepone,21,5,2,30
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:13,Checkout,www.watsons.com.tw/checkout/single/summary,22,4,2,30
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:13,Checkout,www.watsons.com.tw/checkoutstepone,23,3,2,30
687138EDB121F30BFE5B723E93E8CB5C.twpfa118n,2/1/2020 0:00,2/1/2020 0:15,Y,N,Member,Pageview,2/1/2020 0:14,Other,www.watsons.com.tw/promo-LINE10?ecid=8c60a289c6d965d1ce3ed62950691f723492c2a575b3d4fb614daf407509e449,24,2,1,60
